date,high_temp,low_temp,rain,pressure,wind_speed,humidity,cloudcover,avg_temp
2022-09-25,24.7,18.3,0.0,1015.5833333333334,9.304166666666667,72.95833333333333,59.791666666666664,21.5
2022-09-26,25.2,20.0,7.6,1015.4,10.387500000000001,76.75,75.45833333333333,22.6
2022-09-27,25.0,19.6,0.3,1013.9083333333333,9.066666666666666,76.20833333333333,87.5,22.3
2022-09-28,24.8,19.4,2.2,1013.1,8.433333333333334,82.91666666666667,84.83333333333333,22.1
2022-09-29,25.5,19.8,0.1,1014.2791666666667,8.554166666666667,82.83333333333333,61.208333333333336,22.65
2022-09-30,26.5,22.5,0.5,1014.0124999999999,11.0,87.41666666666667,57.625,24.5
2022-10-01,32.4,23.9,0.6,1013.0375,15.166666666666666,80.33333333333333,26.375,28.15
2022-10-02,32.5,24.5,0.0,1011.9375,17.933333333333334,77.45833333333333,1.2083333333333333,28.5
2022-10-03,34.4,24.7,0.0,1011.3666666666667,15.4125,74.625,29.708333333333332,29.549999999999997
2022-10-04,24.1,17.5,0.0,1020.4,24.5,68.20833333333333,99.04166666666667,20.8
2022-10-05,20.3,15.9,1.5,1022.2458333333334,17.066666666666666,70.41666666666667,100.0,18.1
2022-10-06,18.5,15.4,11.9,1021.6625,14.9125,81.20833333333333,100.0,16.95
2022-10-07,19.3,15.3,1.9,1022.8375,12.716666666666667,70.54166666666667,99.70833333333333,17.3
2022-10-08,20.5,14.8,3.3,1021.3874999999999,8.141666666666667,73.91666666666667,100.0,17.65
2022-10-09,20.6,9.4,0.1,1022.1125000000001,16.745833333333334,66.375,58.291666666666664,15.0
2022-10-10,16.9,8.9,0.0,1024.5,15.404166666666667,56.208333333333336,46.625,12.899999999999999
2022-10-11,19.1,11.7,0.0,1024.4166666666667,12.570833333333333,65.83333333333333,70.29166666666667,15.4
2022-10-12,20.7,13.7,0.0,1023.8833333333333,13.733333333333334,66.75,53.791666666666664,17.2
2022-10-13,21.9,15.5,0.0,1020.7041666666668,13.404166666666667,73.125,55.958333333333336,18.7
2022-10-14,22.3,14.5,0.1,1018.2041666666668,11.804166666666667,79.66666666666667,44.291666666666664,18.4
2022-10-15,22.2,16.0,0.0,1017.8666666666667,10.579166666666667,76.95833333333333,50.958333333333336,19.1
2022-10-16,22.4,16.8,0.0,1019.2125,15.291666666666666,75.875,61.958333333333336,19.6
2022-10-17,20.6,12.1,0.0,1023.7541666666666,22.125,59.25,15.458333333333334,16.35
2022-10-18,19.3,11.0,0.2,1025.1375,15.066666666666668,61.208333333333336,20.833333333333332,15.15
2022-10-19,19.3,11.4,0.0,1026.2916666666667,11.404166666666667,68.04166666666667,15.208333333333334,15.350000000000001
2022-10-20,21.2,12.4,0.0,1024.25,9.3125,71.08333333333333,49.541666666666664,16.8
2022-10-21,26.0,16.9,0.0,1021.0625,8.633333333333333,78.625,57.875,21.45
2022-10-22,25.0,16.5,0.4,1020.5916666666667,12.195833333333333,85.25,27.791666666666668,20.75
2022-10-23,22.0,12.7,0.0,1022.7416666666667,16.925,67.875,12.166666666666666,17.35
2022-10-24,21.0,12.8,0.0,1024.9541666666667,13.033333333333333,61.75,63.708333333333336,16.9
2022-10-25,19.8,13.2,0.0,1024.7708333333333,10.975,65.04166666666667,75.29166666666667,16.5
2022-10-26,20.4,16.0,4.1,1022.0708333333333,9.058333333333334,80.29166666666667,100.0,18.2
2022-10-27,19.7,16.2,0.6,1023.8583333333332,15.904166666666667,77.625,97.875,17.95
2022-10-28,19.4,14.2,0.6,1024.8083333333334,16.754166666666666,74.33333333333333,66.375,16.799999999999997
2022-10-29,19.9,14.0,0.1,1022.9833333333332,12.654166666666667,76.91666666666667,21.708333333333332,16.95
2022-10-30,22.5,16.1,0.6,1021.375,13.725,71.25,69.83333333333333,19.3
